 r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st
 1,0,0,1387376,45300,952680,0,0,0,0,958,396,9,27,64,0,0

 1,0,0,1387376,45300,952680,0,0,0,0,1027,453,10,34,56,0,0

 2,0,0,1386256,45300,952684,0,0,0,0,1217,410,10,34,56,0,0

 0,0,0,1387376,45308,952688,0,0,0,12,1059,383,8,32,60,0,0

 0,0,0,1387376,45308,952688,0,0,0,0,1195,455,9,46,46,0,0

 2,0,0,1387376,45308,952692,0,0,0,0,1560,433,10,27,63,0,0

 0,0,0,1387376,45308,952692,0,0,0,56,1942,499,9,39,52,0,0

 2,0,0,1387056,45308,952692,0,0,0,0,1558,432,7,29,64,0,0

 0,0,0,1387344,45316,952696,0,0,0,28,1334,500,11,43,47,0,0

 0,0,0,1387376,45316,952696,0,0,0,0,966,356,7,24,69,0,0

 1,0,0,1387056,45316,952700,0,0,0,0,980,414,9,26,65,0,0

 1,0,0,1387120,45316,952700,0,0,0,0,1455,430,9,41,49,0,0

 0,0,0,1387344,45316,952700,0,0,0,0,1066,406,9,33,59,0,0

 0,0,0,1387124,45324,952704,0,0,0,12,1177,470,7,36,57,0,0

 0,0,0,1387124,45324,952704,0,0,0,0,1025,450,13,31,56,0,0

 0,0,0,1387092,45324,952708,0,0,0,0,1045,422,7,29,64,0,0

 0,0,0,1386368,45324,952712,0,0,4,0,1193,453,14,29,57,0,0

 2,0,0,1385984,45324,952712,0,0,0,0,1810,531,13,55,32,0,0

 0,0,0,1386368,45332,952716,0,0,0,40,1324,376,8,31,61,0,0

 3,0,0,1386368,45332,952716,0,0,0,0,1350,456,8,37,55,0,0

 2,0,0,1386208,45332,952720,0,0,0,0,1540,442,11,43,47,0,0

 0,0,0,1386368,45332,952720,0,0,0,0,1125,384,8,26,66,0,0

 0,0,0,1386368,45332,952720,0,0,0,0,997,368,9,23,67,0,0

 0,0,0,1386368,45340,952724,0,0,0,12,984,373,5,24,70,1,0

 2,0,0,1386368,45340,952724,0,0,0,0,1276,453,15,35,50,0,0

 0,0,0,1386336,45340,952728,0,0,0,0,2264,515,12,73,14,0,0

 0,0,0,1386336,45340,952728,0,0,0,0,1799,462,7,56,37,0,0

 0,0,0,1386336,45340,952728,0,0,0,0,1828,466,13,53,35,0,0

 4,0,0,1385952,45348,952732,0,0,0,12,1303,412,10,40,44,6,0

 2,0,0,1386176,45348,952732,0,0,0,0,1301,439,10,34,56,0,0

 1,0,0,1386368,45348,952736,0,0,0,0,868,366,10,20,70,0,0

 0,0,0,1386368,45348,952736,0,0,0,0,1220,422,9,43,48,0,0

 1,0,0,1386336,45348,952740,0,0,0,0,1224,447,8,39,53,0,0

 2,0,0,1386368,45356,952744,0,0,0,12,1040,455,12,37,51,0,0

 1,0,0,1385984,45356,952744,0,0,0,0,1229,393,8,32,59,0,0

 0,0,0,1386368,45356,952748,0,0,0,0,1285,420,10,34,56,0,0

 0,0,0,1386336,45356,952748,0,0,0,52,1331,419,9,38,53,0,0

 0,0,0,1386336,45356,952752,0,0,0,0,1361,392,9,34,57,0,0

 2,0,0,1385536,45364,952752,0,0,0,20,829,398,9,26,64,0,0

 0,0,0,1386368,45364,952752,0,0,0,0,849,380,20,49,31,0,0

 1,0,0,1386240,45364,952756,0,0,0,0,968,456,9,44,47,0,0

 0,0,0,1386368,45364,952756,0,0,0,0,1073,415,13,33,54,0,0

 0,0,0,1386336,45364,952760,0,0,0,0,1295,420,7,35,58,0,0

 3,0,0,1385920,45372,952760,0,0,0,12,1366,424,6,39,55,0,0

 0,0,0,1386368,45372,952760,0,0,0,0,1084,398,11,28,61,0,0

 0,0,0,1386368,45372,952764,0,0,0,0,784,414,14,65,22,0,0

 1,0,0,1386368,45372,952764,0,0,0,0,1167,391,14,29,57,0,0

 1,0,0,1386368,45372,952768,0,0,0,172,1093,438,12,33,55,0,0

 0,0,0,1386368,45380,952768,0,0,0,60,1807,472,10,66,24,0,0

 1,0,0,1385984,45380,952768,0,0,0,0,1553,472,14,53,33,0,0

 0,0,0,1386336,45380,952772,0,0,0,0,1370,457,14,54,32,0,0

 0,0,0,1386368,45380,952772,0,0,0,0,1220,386,7,35,58,0,0

 2,0,0,1386112,45380,952776,0,0,0,0,1319,430,10,34,55,0,0

 0,0,0,1386368,45388,952776,0,0,0,12,1717,461,8,45,40,7,0

 1,0,0,1385600,45388,952780,0,0,0,0,1909,501,12,61,27,0,0

 0,0,0,1386368,45388,952780,0,0,0,0,1302,465,11,43,46,0,0

 0,0,0,1386368,45388,952780,0,0,0,0,1513,406,7,41,52,0,0

 3,0,0,1385792,45388,952784,0,0,0,0,1025,377,8,24,67,0,0

 0,0,0,1386336,45396,952784,0,0,0,12,1879,479,11,57,33,0,0

 0,0,0,1386336,45396,952788,0,0,0,0,902,442,5,36,59,0,0

 1,0,0,1386112,45396,952788,0,0,0,0,1230,464,10,40,49,0,0

 0,0,0,1386368,45396,952788,0,0,0,0,1599,453,11,55,34,0,0

 0,0,0,1386368,45396,952792,0,0,0,0,1344,386,5,39,56,0,0

 0,0,0,1386368,45404,952792,0,0,0,12,1020,377,10,28,62,0,0

 0,0,0,1386368,45404,952796,0,0,0,0,1178,375,6,34,60,0,0

 0,0,0,1386336,45404,952796,0,0,0,0,1114,424,8,39,53,0,0

 1,0,0,1385024,45404,952796,0,0,0,0,1140,400,8,34,58,0,0

 3,0,0,1385888,45404,952800,0,0,0,56,1113,440,11,43,46,0,0

 2,0,0,1385856,45412,952800,0,0,0,20,1604,441,8,53,39,0,0

 0,0,0,1386368,45412,952804,0,0,0,0,1019,390,11,27,62,0,0

 1,0,0,1385472,45412,952804,0,0,0,0,1239,373,7,33,60,0,0

 2,0,0,1386112,45412,952808,0,0,0,0,1693,440,12,54,34,0,0

 0,0,0,1386368,45412,952808,0,0,0,0,1299,404,13,32,55,0,0

 0,0,0,1386368,45420,952808,0,0,0,12,1565,476,8,47,45,0,0

 0,0,0,1386368,45420,952812,0,0,0,0,1301,493,19,51,30,0,0

 0,0,0,1386336,45420,952812,0,0,0,0,1678,444,7,47,45,0,0

 0,0,0,1386368,45420,952816,0,0,0,0,1203,469,9,51,40,0,0

