r;b;swpd;free;buff;cache;si;so;bi;bo;in;cs;us;sy;id;wa;st
5;0;3748;529100;64144;1760520;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;529100;64144;1760520;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;529240;64144;1760564;0;0;45;41;146;122;4;1;95;0;0
8;0;3748;529104;64160;1760548;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;528776;64172;1760536;0;0;45;41;146;122;4;1;95;0;0
7;0;3748;529360;64172;1760536;0;0;45;41;146;122;4;1;95;0;0
2;0;3748;529404;64204;1760504;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;529404;64240;1760468;0;0;45;41;146;122;4;1;95;0;0
3;1;3748;529404;64240;1760568;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;529404;64276;1760604;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;529160;64296;1760584;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528752;64296;1760604;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528936;64300;1760608;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528732;64324;1760584;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528932;64324;1760584;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;528896;64336;1760572;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;529004;64336;1760572;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;529004;64336;1760572;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528932;64352;1760708;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;529128;64352;1760708;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;528900;64356;1760704;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;528896;64368;1760692;0;0;45;41;146;122;4;1;95;0;0
2;0;3748;528896;64368;1760692;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;529004;64384;1760676;0;0;45;41;146;122;4;1;95;0;0
2;0;3748;528704;64404;1760656;0;0;45;41;146;122;4;1;95;0;0
2;1;3748;528904;64416;1760644;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;528900;64428;1760768;0;0;45;41;146;122;4;1;95;0;0
2;0;3748;528744;64428;1760768;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;528944;64464;1760732;0;0;45;41;146;122;4;1;95;0;0
2;0;3748;528696;64488;1760708;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528696;64500;1760796;0;0;45;41;146;122;4;1;95;0;0
7;0;3748;528720;64512;1760784;0;0;45;41;146;122;4;1;95;0;0
2;1;3748;528372;64512;1760784;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;529196;64532;1760764;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;528932;64560;1760828;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528932;64580;1760808;0;0;45;41;146;122;4;1;95;0;0
3;1;3748;528664;64588;1760800;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;528412;64616;1760772;0;0;45;41;146;122;4;1;95;0;0
9;0;3748;528436;64616;1760772;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;528484;64616;1760772;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;528428;64644;1760844;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;529044;64652;1760836;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528924;64652;1760888;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;528224;64652;1760888;0;0;45;41;146;122;4;1;95;0;0
2;1;3748;528712;64652;1760888;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;527844;64680;1760860;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;528232;64680;1760860;0;0;45;41;146;122;4;1;95;0;0
8;0;3748;527932;64680;1760860;0;0;45;41;146;122;4;1;95;0;0
9;0;3748;527956;64696;1760944;0;0;45;41;146;122;4;1;95;0;0
8;0;3748;527956;64696;1760944;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528208;64696;1760940;0;0;45;41;146;122;4;1;95;0;0
7;0;3748;527688;64696;1760940;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;528412;64696;1760940;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;527996;64700;1760936;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;527564;64736;1760960;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;528120;64736;1760960;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;528120;64768;1760928;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;528224;64792;1760960;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528224;64792;1760976;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528248;64792;1760976;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;527596;64804;1760964;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;528156;64824;1760944;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;527864;64836;1760968;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;527648;64852;1760980;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;527388;64876;1760956;0;0;45;41;146;122;4;1;95;0;0
3;1;3748;527476;64884;1761000;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;527676;64892;1760992;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;527676;64912;1760972;0;0;45;41;146;122;4;1;95;0;0
2;0;3748;527688;64912;1760972;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;527988;64936;1760948;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;527996;64940;1761004;0;0;45;41;146;122;4;1;95;0;0
7;0;3748;527452;64940;1761004;0;0;45;41;146;122;4;1;95;0;0
8;0;3748;528208;64940;1761060;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;527948;64940;1761060;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;527844;64940;1761060;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;527948;64960;1761040;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;527688;64984;1761016;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;527704;64984;1761016;0;0;45;41;146;122;4;1;95;0;0
7;0;3748;527636;64984;1761016;0;0;45;41;146;122;4;1;95;0;0
7;0;3748;528164;65004;1760996;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;527696;65004;1761108;0;0;45;41;146;122;4;1;95;0;0
7;0;3748;527996;65004;1761108;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;527444;65028;1761084;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;526940;65028;1761084;0;0;45;41;146;122;4;1;95;0;0
4;1;3748;527216;65040;1761072;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;527216;65052;1761060;0;0;45;41;146;122;4;1;95;0;0
5;1;3748;527256;65060;1761052;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;527324;65068;1761044;0;0;45;41;146;122;4;1;95;0;0
8;0;3748;527688;65080;1761152;0;0;45;41;146;122;4;1;95;0;0
8;0;3748;527224;65080;1761152;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;527608;65080;1761152;0;0;45;41;146;122;4;1;95;0;0
2;0;3748;527168;65088;1761168;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;527096;65088;1761168;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;527096;65104;1761152;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;527168;65120;1761184;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;526960;65120;1761184;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;526900;65136;1761236;0;0;45;41;146;122;4;1;95;0;0
3;0;3748;526908;65136;1761236;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;526844;65152;1761220;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;526916;65168;1761228;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;526704;65168;1761228;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;526728;65184;1761212;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;526612;65188;1761208;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;526772;65188;1761208;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;526436;65196;1761240;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;526940;65196;1761240;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;526568;65220;1761216;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;526872;65220;1761216;0;0;45;41;146;122;4;1;95;0;0
5;0;3748;526872;65224;1761212;0;0;45;41;146;122;4;1;95;0;0
6;0;3748;526928;65240;1761196;0;0;45;41;146;122;4;1;95;0;0
4;0;3748;526928;65256;1761180;0;0;45;41;146;122;4;1;95;0;0
2;1;3748;527028;65260;1761276;0;0;45;41;146;122;4;1;95;0;0
2;0;3748;527132;65288;1761328;0;0;45;42;146;122;4;1;95;0;0
3;0;3748;527232;65288;1761308;0;0;45;42;146;122;4;1;95;0;0
5;0;3748;527432;65304;1761292;0;0;45;42;146;122;4;1;95;0;0
6;0;3748;526680;65304;1761292;0;0;45;42;146;122;4;1;95;0;0
5;0;3748;526428;65304;1761292;0;0;45;42;146;122;4;1;95;0;0
3;0;3748;527132;65336;1761260;0;0;45;42;146;122;4;1;95;0;0
3;0;3748;527104;65336;1761260;0;0;45;42;146;122;4;1;95;0;0
2;3;3748;527176;65348;1761364;0;0;45;42;146;122;4;1;95;0;0
2;0;3748;527108;65380;1761332;0;0;45;42;146;122;4;1;95;0;0
3;0;3748;526916;65392;1761320;0;0;45;42;146;122;4;1;95;0;0
7;0;3748;526788;65392;1761320;0;0;45;42;146;122;4;1;95;0;0
6;0;3748;526900;65420;1761380;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;526640;65432;1761368;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;526640;65432;1761368;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;526788;65448;1761352;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;526388;65480;1761404;0;0;45;42;146;122;4;1;95;0;0
5;0;3748;526412;65480;1761404;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;526144;65496;1761388;0;0;45;42;146;122;4;1;95;0;0
7;0;3748;526232;65496;1761388;0;0;45;42;146;122;4;1;95;0;0
6;0;3748;526232;65496;1761388;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;525972;65512;1761372;0;0;45;42;146;122;4;1;95;0;0
5;0;3748;525844;65512;1761372;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;526620;65536;1761448;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;526636;65536;1761472;0;0;45;42;146;122;4;1;95;0;0
4;0;3748;526840;65536;1761472;0;0;45;42;146;122;4;1;95;0;0
2;0;3748;526644;65540;1761468;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;526580;65548;1761460;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;526932;65548;1761460;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;526752;65572;1761436;0;0;45;42;146;123;4;1;95;0;0
6;0;3748;526656;65572;1761436;0;0;45;42;146;123;4;1;95;0;0
2;0;3748;526704;65604;1761520;0;0;45;42;146;123;4;1;95;0;0
2;0;3748;526428;65620;1761508;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;526080;65620;1761508;0;0;45;42;146;123;4;1;95;0;0
4;1;3748;526500;65648;1761480;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525916;65672;1761456;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;525524;65672;1761456;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;526116;65672;1761488;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;526080;65672;1761588;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;526160;65672;1761588;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;526088;65684;1761564;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525632;65688;1761560;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525828;65708;1761540;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525892;65708;1761540;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525892;65716;1761532;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525860;65720;1761528;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;526100;65720;1761548;0;0;45;42;146;123;4;1;95;0;0
4;1;3748;526404;65724;1761644;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;526144;65756;1761612;0;0;45;42;146;123;4;1;95;0;0
6;0;3748;526144;65756;1761612;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525620;65756;1761612;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525884;65792;1761676;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525884;65792;1761676;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525884;65812;1761656;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;524812;65812;1761656;0;0;45;42;146;123;4;1;95;0;0
3;1;3748;525888;65816;1761692;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525672;65840;1761668;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525672;65840;1761668;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525688;65840;1761768;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525484;65864;1761744;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525484;65892;1761816;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525484;65900;1761808;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525872;65912;1761796;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;526228;65912;1761816;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525680;65912;1761880;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;525672;65912;1761880;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525644;65916;1761876;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525660;65940;1761852;0;0;45;42;146;123;4;1;95;0;0
2;1;3748;525340;65944;1761904;0;0;45;42;146;123;4;1;95;0;0
6;0;3748;524940;65944;1761904;0;0;45;42;146;123;4;1;95;0;0
2;0;3748;525200;65948;1761908;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525420;65956;1761904;0;0;45;42;146;123;4;1;95;0;0
2;0;3748;525184;65956;1761920;0;0;45;42;146;123;4;1;95;0;0
9;0;3748;525284;65956;1761920;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525368;65972;1761904;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525668;65972;1761904;0;0;45;42;146;123;4;1;95;0;0
6;0;3748;525688;65984;1761892;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525444;65984;1761920;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525460;65984;1761920;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525868;65996;1762000;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525972;65996;1762000;0;0;45;42;146;123;4;1;95;0;0
2;1;3748;525696;66012;1761984;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525404;66020;1761976;0;0;45;42;146;123;4;1;95;0;0
6;0;3748;524476;66028;1761968;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525420;66056;1762068;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525388;66056;1762068;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525428;66056;1762080;0;0;45;42;146;123;4;1;95;0;0
2;0;3748;525160;66064;1762072;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525092;66064;1762072;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;525160;66064;1762072;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;525168;66084;1762052;0;0;45;42;146;123;4;1;95;0;0
8;0;3748;524656;66084;1762052;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;524956;66084;1762052;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525944;66084;1762052;0;0;45;42;146;123;4;1;95;0;0
2;0;3748;525420;66100;1762100;0;0;45;42;146;123;4;1;95;0;0
6;0;3748;525176;66100;1762100;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525012;66112;1762088;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;525080;66144;1762156;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;525384;66144;1762156;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;524564;66148;1762152;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;525176;66180;1762120;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525256;66180;1762136;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;524924;66188;1762168;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;524600;66208;1762148;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;524600;66208;1762148;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;524900;66216;1762140;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;524384;66232;1762124;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;524412;66232;1762192;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;525124;66232;1762192;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525176;66248;1762204;0;0;45;42;146;123;4;1;95;0;0
2;0;3748;524916;66248;1762204;0;0;45;42;146;123;4;1;95;0;0
4;0;3748;524136;66252;1762200;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;524612;66256;1762196;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;524376;66256;1762196;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;524380;66272;1762180;0;0;45;42;146;123;4;1;95;0;0
3;0;3748;524380;66280;1762172;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;525092;66284;1762168;0;0;45;42;146;123;4;1;95;0;0
5;0;3748;524884;66284;1762276;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;524884;66288;1762272;0;0;45;42;146;123;4;1;95;0;0
7;0;3748;524884;66328;1762232;0;0;45;42;147;123;4;1;95;0;0
3;0;3748;524524;66328;1762232;0;0;45;42;147;123;4;1;95;0;0
5;0;3748;524804;66328;1762232;0;0;45;42;147;123;4;1;95;0;0
3;0;3748;524348;66356;1762404;0;0;45;42;147;123;4;1;95;0;0
6;0;3748;523588;66356;1762404;0;0;45;42;147;123;4;1;95;0;0
4;0;3748;524412;66356;1762436;0;0;45;42;147;123;4;1;95;0;0
5;0;3748;524484;66364;1762432;0;0;45;42;147;123;4;1;95;0;0
7;0;3748;524328;66376;1762420;0;0;45;42;147;123;4;1;95;0;0
9;0;3748;524368;66376;1762420;0;0;45;42;147;123;4;1;95;0;0
5;0;3748;524384;66376;1762420;0;0;45;42;147;123;4;1;95;0;0
5;0;3748;524140;66416;1762380;0;0;45;42;147;123;4;1;95;0;0
6;0;3748;523460;66416;1762380;0;0;45;42;147;123;4;1;95;0;0
6;0;3748;524580;66416;1762380;0;0;45;42;147;123;4;1;95;0;0
4;0;3748;524360;66428;1762456;0;0;45;42;147;123;4;1;95;0;0
2;0;3748;524400;66428;1762456;0;0;45;42;147;123;4;1;95;0;0
6;0;3748;524420;66448;1762436;0;0;45;42;147;123;4;1;95;0;0
5;0;3748;524192;66456;1762492;0;0;45;42;147;123;4;1;95;0;0
3;0;3748;524116;66464;1762484;0;0;45;42;147;123;4;1;95;0;0
3;0;3748;524176;66464;1762500;0;0;45;42;147;123;4;1;95;0;0
4;0;3748;523932;66472;1762496;0;0;45;42;147;123;4;1;95;0;0
4;0;3748;524244;66472;1762496;0;0;45;42;147;123;4;1;95;0;0
3;0;3748;524192;66472;1762524;0;0;45;42;147;123;4;1;95;0;0
5;0;3748;524116;66472;1762524;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;524116;66472;1762524;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;523704;66472;1762524;0;0;45;43;147;123;4;1;95;0;0
2;0;3748;524184;66480;1762516;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523820;66520;1762476;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;524120;66520;1762476;0;0;45;43;147;123;4;1;95;0;0
8;1;3748;523140;66524;1762472;0;0;45;43;147;123;4;1;95;0;0
3;1;3748;524120;66528;1762556;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;523828;66548;1762536;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523740;66548;1762536;0;0;45;43;147;123;4;1;95;0;0
2;1;3748;523852;66576;1762540;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;523620;66584;1762532;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;523620;66584;1762532;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;523372;66584;1762532;0;0;45;43;147;123;4;1;95;0;0
6;0;3748;523884;66596;1762608;0;0;45;43;147;123;4;1;95;0;0
7;0;3748;524004;66596;1762608;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;524100;66604;1762600;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;523696;66604;1762600;0;0;45;43;147;123;4;1;95;0;0
7;0;3748;523532;66620;1762584;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523664;66636;1762572;0;0;45;43;147;123;4;1;95;0;0
7;0;3748;523864;66636;1762572;0;0;45;43;147;123;4;1;95;0;0
1;1;3748;523864;66636;1762572;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523656;66648;1762644;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;523704;66668;1762624;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523900;66672;1762620;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523604;66696;1762592;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;523680;66724;1762664;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523864;66724;1762664;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523336;66724;1762664;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;523636;66744;1762644;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523664;66760;1762628;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523200;66760;1762696;0;0;45;43;147;123;4;1;95;0;0
1;1;3748;523428;66788;1762668;0;0;45;43;147;123;4;1;95;0;0
6;0;3748;523128;66788;1762668;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;523312;66808;1762648;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;523120;66808;1762648;0;0;45;43;147;123;4;1;95;0;0
2;0;3748;523320;66816;1762640;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;523380;66836;1762728;0;0;45;43;147;123;4;1;95;0;0
6;0;3748;523388;66836;1762728;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;522704;66836;1762744;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;523064;66852;1762728;0;0;45;43;147;123;4;1;95;0;0
2;0;3748;523064;66852;1762728;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;523244;66880;1762700;0;0;45;43;147;123;4;1;95;0;0
6;0;3748;522792;66904;1762776;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;522816;66904;1762776;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;522860;66928;1762804;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;523112;66940;1762792;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;522600;66940;1762792;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;522800;66952;1762780;0;0;45;43;147;123;4;1;95;0;0
7;0;3748;522548;66968;1762864;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;522560;66968;1762864;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;522792;66968;1762864;0;0;45;43;147;123;4;1;95;0;0
6;0;3748;523236;66984;1762848;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;522592;67000;1762836;0;0;45;43;147;123;4;1;95;0;0
2;0;3748;522340;67000;1762860;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;522348;67028;1762832;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;522476;67052;1762808;0;0;45;43;147;123;4;1;95;0;0
7;0;3748;522208;67052;1762808;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;522224;67052;1762808;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;522412;67068;1762792;0;0;45;43;147;123;4;1;95;0;0
8;0;3748;522396;67084;1762916;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;522404;67092;1762916;0;0;45;43;147;123;4;1;95;0;0
3;0;3748;521640;67116;1762892;0;0;45;43;147;123;4;1;95;0;0
6;0;3748;521616;67116;1762892;0;0;45;43;147;123;4;1;95;0;0
5;0;3748;521460;67116;1762920;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;521660;67124;1762912;0;0;45;43;147;123;4;1;95;0;0
4;0;3748;521552;67124;1762912;0;0;45;43;147;124;4;1;95;0;0
6;0;3748;521680;67124;1762912;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;521624;67136;1762952;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;521624;67152;1762944;0;0;45;43;147;124;4;1;95;0;0
5;0;3748;521380;67152;1762944;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;521396;67152;1762944;0;0;45;43;147;124;4;1;95;0;0
2;1;3748;521104;67152;1762944;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;521104;67196;1762900;0;0;45;43;147;124;4;1;95;0;0
8;0;3748;521144;67204;1762940;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;520844;67224;1762920;0;0;45;43;147;124;4;1;95;0;0
2;1;3748;521396;67228;1762916;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;521144;67232;1763012;0;0;45;43;147;124;4;1;95;0;0
7;0;3748;521040;67232;1763012;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;521208;67232;1763028;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;520900;67248;1763012;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;520844;67248;1763012;0;0;45;43;147;124;4;1;95;0;0
6;0;3748;521144;67248;1763012;0;0;45;43;147;124;4;1;95;0;0
5;0;3748;521372;67260;1763000;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;521580;67260;1763056;0;0;45;43;147;124;4;1;95;0;0
6;0;3748;521120;67288;1763040;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;521120;67304;1763052;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;521588;67304;1763052;0;0;45;43;147;124;4;1;95;0;0
4;0;3748;521080;67324;1763032;0;0;45;43;147;124;4;1;95;0;0
6;0;3748;520364;67340;1763016;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;520828;67340;1763016;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;521780;67340;1763016;0;0;45;43;147;124;4;1;95;0;0
8;0;3748;521592;67352;1763100;0;0;45;43;147;124;4;1;95;0;0
5;0;3748;521088;67356;1763096;0;0;45;43;147;124;4;1;95;0;0
5;0;3748;520828;67356;1763096;0;0;45;43;147;124;4;1;95;0;0
5;0;3748;520828;67372;1763080;0;0;45;43;147;124;4;1;95;0;0
5;0;3748;520792;67388;1763164;0;0;45;43;147;124;4;1;95;0;0
6;0;3748;520876;67392;1763144;0;0;45;43;147;124;4;1;95;0;0
5;0;3748;519924;67392;1763144;0;0;45;43;147;124;4;1;95;0;0
6;1;3748;521640;67400;1763292;0;0;45;43;147;124;4;1;95;0;0
3;0;3748;521136;67404;1763288;0;0;45;43;147;124;4;1;95;0;0
6;0;3748;520576;67404;1763288;0;0;45;43;147;124;4;1;95;0;0
8;0;3748;520372;67404;1763288;0;0;45;43;147;124;4;1;95;0;0
2;0;3748;520312;67404;1763288;0;0;45;43;147;124;4;1;95;0;0
6;0;3748;520312;67404;1763288;0;0;45;43;147;124;4;1;95;0;0
